"When is the ""Pennsylvania Bridal & Wedding Expo"" happening?","The Pennsylvania Bridal & Wedding Expo is happening on November 3, 2024, at the David L Lawrence Convention Center in Pittsburgh, PA."
"Where is the ""Disney's Beauty and the Beast"" performance happening from November 7-10, 2024?","The ""Disney's Beauty and the Beast"" performance is happening at Byham Theater, located at 101 Sixth Street, Pittsburgh PA 15222."
"Where is ""Jesse Factor: The Marthaodyssey"" happening in November?","Jesse Factor: The Marthaodyssey is happening at Kelly Strayhorn Theater during the evenings of Fri Nov 8 and Sat Nov 9, 2020."
"When is the ""Shimmering Soundscapes"" concert happening","The ""Shimmering Soundscapes"" concert is happening on Saturday, November 9, 2024, starting at 7:30 pm."
"What is the name of the tribute band performing at the Hard Rock Cafe on November 9, 2024","The name of the tribute band performing at the Hard Rock Cafe on November 9, 2024 is Alive in the Dirt, a tribute to 90s Grunge Icons."
"What time does the ""SpinCycle Returns to Riley's Pour House!"" event start?","The ""SpinCycle Returns to Riley's Pour House!"" event starts at 8:11 pm."
"What are the dates for the ""bach-beethoven-brunch"" event?","The ""Beethoven and Brahms"" event by the Pittsburgh Symphony Orchestra at Heinz Hall will take place from Fri Apr 25 to Sun Apr 27, 2025."
Who is the Manager of Ticket Sales and Operations?,The Manager of Ticket Sales and Operations is Paul Perez.
"Which executive holds the title of Senior Manager, Club Seat Sales and Retention?","George Birman holds the title of Senior Manager, Club Seat Sales and Retention."
"What time does the game against the Anaheim Ducks start on October 29, 2024?","The documents do not provide the correct date for the game against the Anaheim Ducks. The given date is October 31, 2024, but the event name is Anaheim Ducks, which suggests the correct date should be earlier in the month. Without additional information, it is not possible to determine the exact start time for the game on October 29, 2024."
Which organization sponsors Youth Hockey Night?,The Pittsburgh Penguins Foundation sponsors Youth Hockey Night.
"What annual event is scheduled at PPG Paints Arena on November 19, 2024?","I'm sorry, but there is no annual event scheduled at PPG Paints Arena on November 19, 2024, according to the provided documents."
What organization hosted the Science of Hockey program?,The Science of Hockey program is hosted by Carnegie Science Center's Science on the Road outreach initiative.
How many COOL Zone igloos are there in the Pittsburgh region?,There are currently 8 COOL Zone igloos in the Pittsburgh region.
Who is the Director of International Scouting?,Ross Kwan
"What significant event took place at Three Rivers Stadium on July 12, 1994?","The Pirates played baseball at Three Rivers Stadium until 2000. However, by the 1990s, they were threatening to leave Pittsburgh unless a new baseball-only stadium was constructed. The Pirates played their final game at Three Rivers on October 1, 2000, and the stadium was demolished the following winter. No significant event related to lacrosse took place at Three Rivers Stadium on July 12, 1994."
"Who did Pittsburgh sign in 1891, leading to the nickname ""Pirates""?","The nickname ""Pirates"" for the Pittsburgh baseball team originated from their allegedly piratical act in 1891, but no specific player or signing event is directly linked to the nickname in the provided documents."
What scholarship fund receives a portion of the proceeds from the Hall of Honor Museum?,The John Stallworth Foundation receives a portion of the proceeds from the Hall of Honor Museum. The Foundation provides merit-based scholarships to deserving students attending Alabama A&M University and other universities in Alabama.
Who are the co-captains for the Steelers Style 2024 fashion show?,Melanie Crockard and Michele Fabrizi are the co-chairs for the Steelers Style 2024 fashion show.
What is the nickname given to the Steelers' fanbase?,The Steelers' fanbase is often referred to as 'Steeler Nation'.
How many Super Bowl titles have the Pittsburgh Steelers won?,The Pittsburgh Steelers have won six Super Bowl titles.
What is the iconic fan symbol associated with the Steelers?,"The Terrible Towel, a yellow and black towel, is the iconic fan symbol associated with the Steelers. It was popularized by radio broadcaster Myron Cope and has spread in popularity, becoming a widely recognized symbol of the Steelers and the city of Pittsburgh. The towel's design is based on the Steelmark logo, which was originally designed by Pittsburgh's US Steel and is now owned by the American Iron and Steel Institute."
What is the name of the Pittsburgh baseball team?,The Pittsburgh baseball team is called the Pittsburgh Pirates.
Which bridge serves as an entry to PNC Park?,The Roberto Clemente bridge serves as an entry to PNC Park. It is closed off to vehicular traffic on game days and replaced by a dynamic interactive retail/restaurant and sports pavilion beyond right field.
What is the unique feature of Highmark Stadium?,Highmark Stadium offers a unique feature where every seat provides a good view of the city as a backdrop.
When was the Terrible Towel created?,"The Terrible Towel was created in 1975 by Myron Cope, a Pittsburgh Steelers broadcaster, during a playoff football game against the Baltimore Colts. The towels were used to excite fans and the Steelers won that day."
What is the seating capacity of Acrisure Stadium?,"Acrisure Stadium has various seating options including the Supporters Section, club suites, and the IC Light Corner Kick Suite. However, the document does not provide information on the seating capacity of the entire stadium."
What are the Saturday box office hours for the Pittsburgh Symphony Orchestra?,"The Pittsburgh Symphony Orchestra box office is open on Saturdays from 12:00 PM to 8:00 PM. However, it is closed on nonperformance days."
What amenities are available for guests with accessibility needs at Heinz Hall?,"Heinz Hall offers accessible services for guests with disabilities, including sensory friendly performances, accessible seating, and assistive listening devices. The box office can be contacted for more information."
"What event is happening at Heinz Hall on Wed, Oct 16, 2024 organized by Pittsburgh Symphony Orchestra?","The Pittsburgh Symphony Orchestra does not have an event scheduled at Heinz Hall on Wed, Oct 16, 2024."
For how long is the Pittsburgh Symphony Orchestra box office open after the start of the performance?,The Pittsburgh Symphony Orchestra box office is open for walkup sales 30 minutes after the start of the performance.
What are the Saturday box office hours for the Pittsburgh Symphony Orchestra?,"The Pittsburgh Symphony Orchestra box office is open on Saturdays from 12:00 PM to 8:00 PM. However, it is closed on nonperformance days."
What is the role of Yevgeny Faniuk in the Pittsburgh Symphony Orchestra?,Yevgeny Faniuk is not mentioned in the provided documents related to the Pittsburgh Symphony Orchestra and Manfred Honeck.
Who is the Jane & Rae Burton Chair of the Pittsburgh Symphony Orchestra?,"Annette Gordon-Reed is not the Jane & Rae Burton Chair of the Pittsburgh Symphony Orchestra. She is a speaker in their Speakers Series event on November 13, 2024, at Heinz Hall."
What year did women first join the Pittsburgh Symphony Orchestra during World War II?,Women joined the Pittsburgh Symphony Orchestra in 1942.
How long did it take before the Pittsburgh Symphony Orchestra was resurrected after canceling its season in 1910?,"It took sixteen years for the Pittsburgh Symphony Orchestra to be resurrected after canceling its season in 1910. The new Pittsburgh Symphony Orchestra debuted on May 2, 1926."
Who sent an ultimatum to conductor Emil Paur regarding the hiring of European musicians for the Pittsburgh Symphony Orchestra?,President Joseph Weber of the National Federation of Musicians sent an ultimatum to conductor Emil Paur regarding the hiring of European musicians for the Pittsburgh Symphony Orchestra.
Where can I park when attending a concert at Heinz Hall?,Guaranteed prepaid parking is available to all ticket holders in the Sixth Penn garage across from Heinz Hall. You may purchase prepaid parking when you order your tickets. The ParkPGH app also helps you to locate available garage parking near the Cultural District on the go.
Is there an official dress code for Heinz Hall?,"Heinz Hall does not have an official dress code. However, attire for specific performances may vary, so it's recommended to check the event details or contact the box office for any dress code requirements."
Which Pittsburgh Opera production focused on baseball legend Josh Gibson?,"The Summer King, which premiered in 2017, tells the story of baseball legend Josh Gibson."
"Where and when is the ""October Song Shop"" event hosted by Pittsburgh Opera?","The ""October Song Shop"" event by Pittsburgh Opera is hosted at Bitz Opera Factory on a Saturday, specifically at 121 pm."
What is the run time of Iphigénie en Tauride?,"The length of the opera Iphigénie en Tauride is not specified in the provided documents. However, the event_name mentioned is 'Nativity Fast' which is a religious observance and typically lasts for 40 days starting from December 11th. It is customary for some people to abstain from meat and dairy during this period. Therefore, it is safe to assume that the opera performance falls within this time frame and its run time may vary depending on the specific production."
What is the Maecenas Award named after?,"The Maecenas Award is named after Gaius Maecenas, a wealthy Roman statesman and cultural patron."
Where will The Passion of Mary Cardwell Dawson be performed?,The Passion of Mary Cardwell Dawson will be performed at Byham Theater.
What machine learning venue had its first conference in Pittsburgh in 1980?,The documents do not provide information on a machine learning venue that had its first conference in Pittsburgh in 1980.
Who do I contact for group ticket sales with the Pittsburgh Cultural Trust?,Contact the Pittsburgh Cultural Trust Group Sales team at 412-471-6930 for group ticket inquiries and sales.
How can I print my Pittsburgh Cultural Trust tickets at home?,"I'm sorry, but the provided documents do not mention any information about printing tickets at home for the Pittsburgh Cultural Trust. According to the documents, tickets can be managed and displayed on mobile devices through the Account Manager."
What are the Pittsburgh Cultural Trust's ticket protection options?,"The Pittsburgh Cultural Trust does not provide specific information about ticket protection options on the provided text. However, they do have a ticket resale policy that prohibits the resale of tickets above face value and may cancel orders if they suspect ticket purchasing for resale."
"When does the Pittsburgh Cultural Trust hold the exhibition ""On Air: Lenka Clayton & Phillip Andrew Lewis""?","The Pittsburgh International Exhibition of Paintings, which includes ""On Air: Lenka Clayton & Phillip Andrew Lewis,"" took place from October 1950 to December 21 1950. However, the specific dates for ""On Air: Lenka Clayton & Phillip Andrew Lewis"" are not provided in the documents."
When is the Youth Open Studio for teens held at Artists Image Resource?,"The Youth Open Studio for teens is held every Wednesday, starting on October 2, 2024, from 4:00 PM. The location for this event is not provided in the documents."
"When does the exhibition ""Widening the Lens: Photography, Ecology, and the Contemporary Landscape"" end?","The exhibition ""Widening the Lens: Photography, Ecology, and the Contemporary Landscape"" ends on January 12, 2025."
"When is the Moriarty Science Seminar ""Searching for Thylacines"" happening at the Carnegie Museum of Natural History?","The Moriarty Science Seminar ""Searching for Thylacines"" is happening on Mon Nov 11 121 pm at the Carnegie Museum of Natural History Earth Theater."
How many objects from ancient Egypt does the Carnegie Museum of Natural History have in its collection?,"The Carnegie Museum of Natural History features more than 80 ancient items from Egypt in its current exhibition, The Stories We Keep. However, the museum's total collection includes millions of specimens, and the number of objects from ancient Egypt is not specifically mentioned in the provided text."
When is the Pittsburgh Satellite Reef exhibition happening?,"The Pittsburgh Satellite Reef exhibition is happening from November 4, 2023, to January 26, 2025.
Alternatively, the exhibition is on view through January 26, 2025, at Charity Randall Gallery."
What permanent exhibition is featured at the Carnegie Museum of Natural History that showcases dinosaurs?,"The Carnegie Museum of Natural History features a permanent exhibition called Dinosaurs in Their Time, which displays immersive environments spanning the Mesozoic Era and original fossil specimens. Notable dinosaur specimens on display include one of the world's very few fossils of a juvenile Apatosaurus, the world's first specimen of a Tyrannosaurus rex, and a recently identified species of oviraptorosaurs named Anzu wyliei."
"When is the exhibition ""Widening the Lens: Photography, Ecology, and the Contemporary Landscape"" running?","The exhibition ""Widening the Lens: Photography, Ecology, and the Contemporary Landscape"" is on view through January 12, 2025."
What are the four Carnegie Museums known as collectively?,The Carnegie Museums are collectively known as the Carnegie Museums of Pittsburgh.
What event series did Carnegie Museums launch in 2017?,"Carnegie Museum of Art does not have an event series launched in 2017 based on the provided documents. The first document shows a film series on November 30, 2024, while the second document refers to an event in 2018."
What gallery spaces are part of the Pittsburgh Cultural Trust?,"The Pittsburgh Cultural Trust operates five distinct exhibition spaces in downtown Pittsburgh's Cultural District, including Wood Street Galleries, which is dedicated to new and emerging media. All galleries are free and open to the public with hours of operation being Wednesday through Sunday, 11am to 5pm, closed 1 to 130pm."
What services are included when renting The Andy Warhol Museum for an event?,"The Andy Warhol Museum offers various services for events, including the use of their unique and iconic art collections, event spaces, and auditorium for presentations or performances. Additionally, they provide in-house catering and technical support for audio-visual needs."
When is the 11th annual Hometown-Homegrown food festival at Heinz History Center?,"The 11th annual Hometown-Homegrown food festival did not take place at the Heinz Architectural Center. The documents provided only mention two events at the Heinz Architectural Center, neither of which is the Hometown-Homegrown food festival."
How long does a Heinz History Center membership last?,"A Heinz History Center membership lasts for one year. However, the specific length of membership for each event may vary. For AccessAbility event membership, it took place from June 1, 2019 to September 8, 2019. For the after school event, membership was valid from August 23, 2025 to January 11, 2026."
"What can visitors learn about at the ""Pittsburgh: A Tradition of Innovation"" exhibit?","The ""Pittsburgh: A Tradition of Innovation"" exhibit showcases the city's rich history of technological advancements and inventions. Visitors can learn about the development of industries such as steel, aluminum, and glass, as well as discover the stories behind iconic innovations like the electric light bulb and the first synthetic penicillin. The exhibit also highlights the role of local pioneers like Andrew Carnegie and Andy Warhol in shaping Pittsburgh's innovative culture."
When is the Car and Carriage Museum Guided Tour taking place?,"The Car and Carriage Museum Guided Tours begin on Tuesday, June 4, 2019. They take place on Tuesdays at 1:00 p.m. and 3:00 p.m., and Saturdays and Sundays at 11:00 a.m., 1:00 p.m. and 3:00 p.m. Each tour lasts for 45 minutes to an hour. The tours are free and open to the public, no reservations are necessary."
What can visitors expect at The Frick's Car and Carriage Museum?,"The Frick Art Museum houses a collection of historic carriages and automobiles dating back to the turn of the 20th century. Visitors can enhance their experience with a free guided tour of the Car and Carriage Museum, held at 1 p.m. and 3 p.m. on Wednesdays and Saturdays."
When is the Holiday Handbell: Ring Pittsburgh event at The Frick?,"The Holiday Handbell: Ring Pittsburgh event at The Frick is on December 7, 2024, from 2:00 PM to 3:15 PM."
"What can I explore in the exhibition ""Pittsburgh: A Tradition of Innovation""?","The ""Pittsburgh: A Tradition of Innovation"" exhibition showcases the rich history of Pittsburgh's cultural and industrial achievements. Visitors can explore various aspects of the city's past, including its role in the steel industry, its contributions to the arts, and its scientific discoveries. The exhibition is housed in one of Pittsburgh's historic museums, providing a unique and immersive experience."
How much is the general admission to The Frick Pittsburgh for an adult?,The general admission to The Frick Pittsburgh for an adult is $18.
What is the cancellation policy for a Clayton tour reservation?,"The Frick Art Museum's cancellation policy states that to cancel a Clayton tour reservation and receive a refund, visitors must call 412-371-0600 and provide at least 24 hour cancellation notification. Full refunds will be granted only to those who meet this requirement."
What are the free access areas at The Frick Pittsburgh?,"The Frick Pittsburgh offers free access to its gardens and grounds. Visitors can enjoy these areas from Tuesday to Sunday, between the hours of 8 AM and dusk."
What is available at the Café at the Frick?,"The Café at the Frick offers a variety of starters, cheese and charcuterie boards, sesame seed seared ahi tuna, shrimp cocktail, brunch items such as Liege Belgian waffles and smoked salmon flatbread, and quiche. Online carry out orders are available every day."
What is the duration of a membership at Heinz History Center?,"The Heinz History Center hosts various events with different durations. The after school event took place from Aug 23 2025 to Jan 11 2026, while the AccessAbility event lasted from June 1 to Sept 8 2019. Based on this information, the duration of a membership at Heinz History Center is not explicitly stated."
When is Picklesburgh happening in 2024?,"Picklesburgh takes place from Thursday, July 11 to Sunday, July 21, 2024.
You can attend to enjoy pickle-themed food, beverages, and merchandise from participating Downtown businesses.
Don't forget to buy a pickle-themed item to receive a free Heinz Pickle Pin while supplies last."
Where are the music stages located at Picklesburgh 2024?,The music stages at Picklesburgh 2024 are located at Stanwix Boulevard and Smithfield Boulevard.
"What can you find in the ""Pittsburgh: A Tradition of Innovation"" exhibit at Heinz History Center?","The ""Pittsburgh: A Tradition of Innovation"" exhibit at Heinz History Center showcases the city's rich history of innovation, featuring artifacts from local inventors and industries. Visitors can explore the contributions of companies like Westinghouse and Alcoa, as well as inventions like the electric streetcar and the first synthetic fiber, Orlon."
What type of oddities are displayed at Trundle Manor?,"Trundle Manor displays a collection of cryptozoology, vintage taxidermy, and jarred specimens."
Who designed and renovated the Chautauqua Lake Ice Company building for the Heinz History Center?,The Chautauqua Lake Ice Company building was designed and renovated by the Pittsburgh office of the architecture firm Bohlin Cywinski Jackson.
What does the Stephen Foster Memorial Museum house?,"The Stephen Foster Memorial Museum houses various Foster collections including his piano sheet music, broadsides recordings, and other personal items and memorabilia, displayed in gothic-arched alcoves around the shrine. The Foster Reading Room and library also contain much of the Foster collection, including fragile contents that can be examined by appointment."
Who received the NEMO Award from the ToonSeum for excellence in cartoon arts?,"The ToonSeum has given its NEMO Award to notable individuals for excellence in the cartoon arts. Recipients to date include veteran comicbook artist Ron Frenz, editorial and comicstrip artist Dick Locher, and comics artist editorial cartoonist and artists rights advocate Jerry Robinson."
What is the Soldiers and Sailors Memorial Hall dedicated to?,"The Soldiers and Sailors Memorial Hall is dedicated to honoring military service members since the Civil War through artifacts and personal mementos. It is situated in Pittsburgh and houses rare exhibits spanning from the American Civil War to present-day conflicts. The hall also features the Hall of Valor, which honors individual veterans from the region who went above and beyond the call of duty."
When is the Original Pittsburgh Taco Festival in 2024?,"The Original Pittsburgh Taco Festival will take place on September 14, 2024."
Where is the Original Pittsburgh Taco Festival held?,"The Original Pittsburgh Taco Festival is held at The Stacks at 3 Crossings, which is located at 2875 Railroad Street."
When do tickets for the Original Pittsburgh Taco Festival go on sale?,Tickets for the Original Pittsburgh Taco Festival go on sale on June 1 at 1200pm.
Who can I contact for information about becoming a vendor at the Pittsburgh Taco Festival?,"The document does not provide information about who to contact for becoming a vendor at the Pittsburgh Taco Festival. However, it suggests checking the vendor page on the festival's official website for details about each local business."
When is the Pittsburgh Restaurant Week Winter 2025?,The Pittsburgh Restaurant Week Winter 2025 is not mentioned in the provided documents. The documents only provide information about the Pittsburgh Restaurant Week Winter 2024.
Where is the Original Pittsburgh Taco Festival held?,"The Original Pittsburgh Taco Festival is held at The Stacks at 3 Crossings, which is located at 2875 Railroad Street."
What is the theme for Pittsburgh Restaurant Week Winter 2025?,The theme for Pittsburgh Restaurant Week Winter 2025 is not mentioned in the provided documents.
How much does a fixed-price 3-course meal cost during Pittsburgh Restaurant Week 2025?,The documents do not provide information on the cost of a fixed-price 3-course meal during Pittsburgh Restaurant Week 2025.
How much is the entry fee for the Little Italy Days Bocce Tournament?,The entry fee for the Little Italy Days Bocce Tournament is 150 per team.
Who founded the Original Pittsburgh Taco Festival?,The Original Pittsburgh Taco Festival was founded by Craig McCloud in 2016. It was created to benefit food trucks and startups while supporting nonprofits that serve Pittsburgh's Latin American community. The festival regularly attracts vendors and visitors from beyond the metro area.
What museum in Pittsburgh has a collection of over 200 musical compositions by Stephen Foster?,The University of Pittsburgh's Stephen Foster Memorial houses a collection of over 221 musical compositions by Stephen Foster.
When is Pittsburgh Restaurant Week in Winter 2024?,"Pittsburgh Restaurant Week in Winter 2024 will take place from Monday, January 15 to Sunday, January 21, with an early access weekend from Friday, January 12 to Sunday, January 14."
When is Pittsburgh Restaurant Week in Summer 2024?,Pittsburgh Restaurant Week in Summer 2024 will take place from August 12 to 18. An early access weekend is held on August 9 and 11.
When was the Pittsburgh Soul Food Festival established?,The Pittsburgh Soul Food Festival was established in 2019.
What is the price for general admission to the Original Pittsburgh Taco Festival?,"The price for general admission to the Original Pittsburgh Taco Festival is $20. However, tickets may be available for purchase on the day of the event at the box office on a first-come, first-served basis."
What special deals are offered during Pittsburgh Restaurant Week?,"During Pittsburgh Restaurant Week, participating restaurants offer prix-fixe menus with discounted prices for multi-course meals. These menus often include appetizers, entrees, and desserts, providing diners with a unique dining experience at reduced costs."
"Who is performing on August 30, 2024, at the Pittsburgh Soul Food Festival main stage at 9 p.m.?","The documents do not provide information on who is performing on August 30, 2024, at the Pittsburgh Soul Food Festival main stage at 9 p.m."
When is the Original Pittsburgh Taco Festival in 2024?,"The Original Pittsburgh Taco Festival will take place on September 14, 2024."
What does the Taco Lover’s Gold Package cost at the Original Pittsburgh Taco Festival?,The Taco Lover’s Gold Package grants early entry to the festival at 1130am and directly benefits the Pittsburgh Hispanic Development Corporation and Casa San Jose. The cost for this package is not mentioned in the provided text.
Who opened Pittsburgh’s first Black-owned restaurant in 1795?,Charles Richards opened Pittsburgh's first Black-owned restaurant in 1795.
How many restaurants typically participate in Pittsburgh Restaurant Week?,Approximately 50 restaurants participate in Pittsburgh Restaurant Week each season. This number may vary slightly from year to year.
What is the theme of Pittsburgh Restaurant Week’s Winter edition?,The Winter edition of Pittsburgh Restaurant Week features various participating restaurants.
What is featured at the Pittsburgh Soul Food Festival?,The Pittsburgh Soul Food Festival features more than 100 small business vendors and food service proprietors serving soul food dishes over Labor Day weekend. Live entertainment and engaging activities are also available.
