"Who is the Viola Acting Principal | Jon & Carol Walton Associate Principal Viola Chair of the Pittsburgh Symphony Orchestra?","The Viola Acting Principal of the Pittsburgh Symphony Orchestra, who holds the Jon & Carol Walton Associate Principal Viola Chair, is currently David Sogg."
"What is the role of Tatjana Mead Chamis in the Pittsburgh Symphony Orchestra?","Tatjana Mead Chamis is a conductor who has worked with the Pittsburgh Symphony Orchestra. She is not mentioned in the provided text, but her name appears in a separate document related to the Pittsburgh Opera."
"Who is the Viola Acting Associate Principal of the Pittsburgh Symphony Orchestra?","Jennifer Gerhard Mangone"
"What is the role of Joen Vasquez in the Pittsburgh Symphony Orchestra?","Joen Vasquez is a conductor who has worked with the Pittsburgh Symphony Orchestra. He has conducted semistaged presentations of Bach's St John Passion in 2016 and Haydn's Creation in 2017. He also conducted the orchestra's first inperson concert after the COVID19 pandemic at Hartwood Acres in summer of 2021 and the first inperson Pops concert of the season at Heinz Hall in fall of the same year."
"Who is the Viola Acting Assistant Principal of the Pittsburgh Symphony Orchestra?","The Viola Acting Assistant Principal of the Pittsburgh Symphony Orchestra is Craig Knox."
"What is the role of Marylène Gingras-Roy in the Pittsburgh Symphony Orchestra?","Marylène Gingras-Roy is a conductor who has worked with the Pittsburgh Symphony Orchestra. She has conducted in-person concerts at Heinz Hall and Hartwood Acres, and was the first Principal Pops conductor to perform online during the COVID-19 pandemic. The Pittsburgh Symphony Orchestra is committed to diversity, equity, accessibility, and inclusion, and community engagement programs such as the Lift Every Voice concert seek to emphasize the accomplishments of Black artists and expand representation on stage. Sensory-friendly concerts are designed to provide an inclusive concert experience for audiences with sens"
"Who is the Viola of the Pittsburgh Symphony Orchestra?","Jennifer Gerhard Mangone is the Principal Viola of the Pittsburgh Symphony Orchestra."
"What is the role of Laura Fuller in the Pittsburgh Symphony Orchestra?","Laura Fuller is a Principal Flute in the Pittsburgh Symphony Orchestra."
"Who is the Viola of the Pittsburgh Symphony Orchestra?","Jennifer Gerhard Mangone is the Principal Viola of the Pittsburgh Symphony Orchestra."
"What is the role of Sean Juhl in the Pittsburgh Symphony Orchestra?","Sean Juhl is the Principal Pops conductor for the Pittsburgh Symphony Orchestra. He had his first concert as Principal Pops conductor in October 2020 during the COVID19 pandemic and had multiple firsts with the symphony, including his first in-person concert in summer of 2021 at Hartwood Acres and his first in-person Pops concert of the season at Heinz Hall in fall of the same year."
"Who is the Viola of the Pittsburgh Symphony Orchestra?","Jennifer Gerhard Mangone is the Principal Viola of the Pittsburgh Symphony Orchestra."
"What is the role of Erina Laraby-Goldwasser in the Pittsburgh Symphony Orchestra?","Erina Laraby-Goldwasser is not mentioned in the provided text."
"Who is the Viola of the Pittsburgh Symphony Orchestra?","Jennifer Gerhard Mangone is the Principal Viola of the Pittsburgh Symphony Orchestra."
"What is the role of Aaron Mossburg in the Pittsburgh Symphony Orchestra?","Aaron Mossburg is the Principal Pops conductor for the Pittsburgh Symphony Orchestra. He had his first concert as Principal Pops conductor in October 2020 during the COVID19 pandemic, and his first in-person concert with the symphony in summer of 2021 at Hartwood Acres. He also had his first in-person Pops concert of the season at Heinz Hall in fall of the same year. The Pittsburgh Symphony is committed to Diversity, Equity, Accessibility, and Inclusion, and community engagement programs such as the Lift Every Voice"
"Who is the Viola of the Pittsburgh Symphony Orchestra?","Jennifer Gerhard Mangone is the Principal Viola of the Pittsburgh Symphony Orchestra."
"What is the role of Stephanie Tretick in the Pittsburgh Symphony Orchestra?","Stephanie Tretick is a cellist in the Pittsburgh Symphony Orchestra."
"Who is the Viola Mr. and Mrs. Martin G. McGuinn Chair of the Pittsburgh Symphony Orchestra?","The Viola Mr. and Mrs. Martin G. McGuinn Chair of the Pittsburgh Symphony Orchestra is not mentioned in the provided documents."
"What is the role of Andrew Wickesberg in the Pittsburgh Symphony Orchestra?","Andrew Wickesberg is a conductor who has worked with the Pittsburgh Symphony Orchestra. He is not currently listed as a part of the orchestra's artistic team, but has conducted performances in the past."
"Who is the Viola 24-25 Season Musician of the Pittsburgh Symphony Orchestra?","Shawn Galvin"
"What is the role of Chloé Thominet in the Pittsburgh Symphony Orchestra?","Chloé Thominet is not mentioned in the provided text."
"Who is the Viola 24-25 Season Musician of the Pittsburgh Symphony Orchestra?","Shawn Galvin"
"What is the role of Rimbo Wong in the Pittsburgh Symphony Orchestra?","Rimbo Wong is the Principal Percussionist in the Pittsburgh Symphony Orchestra."
"Who is the Viola 24-25 Season Musician of the Pittsburgh Symphony Orchestra?","Shawn Galvin"
"What is the role of Si Yu in the Pittsburgh Symphony Orchestra?","Si Yu is not mentioned in the provided documents. The documents only mention YoYo Ma, Heinz Hall, and the Pittsburgh Symphony Orchestra."
"Who is the Viola 24-25 Season Musician of the Pittsburgh Symphony Orchestra?","Shawn Galvin"
"Who are the Viola 24-25 Season Musicians of the Pittsburgh Symphony Orchestra?","The Viola 24-25 Season Musicians of the Pittsburgh Symphony Orchestra are: Jennifer Gerhard Mangone, Principal Viola; Louise Farbman, Assistant Principal Viola; and Jon McCarthy, Rebecca Rothermel, Vacant."
"Who is the Viola of the Pittsburgh Symphony Orchestra?","Jennifer Gerhard Mangone is the Principal Viola of the Pittsburgh Symphony Orchestra."
"Who are the Viola of the Pittsburgh Symphony Orchestra?","The Viola principal players of the Pittsburgh Symphony Orchestra are Jennifer Gerhard Mangone and Louise Farbman."
"Who is the Principal | Pittsburgh Symphony Association Chair of the Pittsburgh Symphony Orchestra?","Anne Martindale Williams"
"What is the role of Anne Martindale Williams in the Pittsburgh Symphony Orchestra?","Anne Martindale Williams is the Principal of the Pittsburgh Symphony Association Chair in the Pittsburgh Symphony Orchestra."
"Who is the Associate Principal | Donald I. & Janet Moritz and Equitable Resources, Inc. Chair of the Pittsburgh Symphony Orchestra?","Jeremy Branson is the Associate Principal | Donald I. & Janet Moritz and Equitable Resources, Inc. Chair of the Pittsburgh Symphony Orchestra."
"What is the role of Dale Jeong in the Pittsburgh Symphony Orchestra?","Dale Jeong is a conductor in the Pittsburgh Symphony Orchestra."
"Who is the Assistant Principal | George & Eileen Dorman Chair of the Pittsburgh Symphony Orchestra?","The Assistant Principal | George & Eileen Dorman Chair of the Pittsburgh Symphony Orchestra is Adam Liu."
"What is the role of Adam Liu in the Pittsburgh Symphony Orchestra?","Adam Liu is not mentioned in the provided documents. He is not a conductor, musician, or staff member mentioned in the Pittsburgh Symphony Orchestra's Box Office hours, seating charts, or mission statement. Therefore, there is no helpful answer to this question based on the given documents."
"Who is the Susan Candace Hunt Chair of the Pittsburgh Symphony Orchestra?","Mikhail Istomin is the Susan Candace Hunt Chair of the Pittsburgh Symphony Orchestra."
"What is the role of Mikhail Istomin in the Pittsburgh Symphony Orchestra?","Mikhail Istomin is not mentioned in the provided documents. He is not a conductor, stage director, or soloist mentioned in the Speakers Series event for Adm James Stavridis or the Shostakovich's Final Symphony performance. He is also not mentioned in the Pittsburgh Symphony Orchestra's seating chart or the All About Opera article. Therefore, there is no information in the provided documents to answer the question about Mikhail Istomin's role in the Pittsburgh Symphony Orchestra."
"Who is the Cello of the Pittsburgh Symphony Orchestra?","Kathleen Melucci is the Principal Cello of the Pittsburgh Symphony Orchestra."
"What is the role of Bronwyn Banerdt in the Pittsburgh Symphony Orchestra?","Bronwyn Banerdt is a conductor who has had a relationship with the Pittsburgh Symphony Orchestra since 1991. She conducts the great masters of the German-Austrian repertoire that have been central to the identity of the orchestra. You can purchase recordings from her, along with Sir Andrew Davis and Yan Pascal Tortelier, on the Pittsburgh Symphony Orchestra's website."
"Who is the Jane & Rae Burton Chair of the Pittsburgh Symphony Orchestra?","Michael DeBruyn holds the Jane & Rae Burton Chair of the Pittsburgh Symphony Orchestra."
"What is the role of Michael DeBruyn in the Pittsburgh Symphony Orchestra?","Michael DeBruyn is not mentioned in the provided documents. He is not a conductor, stage director, or any other member of the artistic team mentioned in the documents. Therefore, it is not possible to determine his role in the Pittsburgh Symphony Orchestra based on the given information."
"Who is the William Block Memorial Chair of the Pittsburgh Symphony Orchestra?","Alexandra Lee

Related Documents:
name Jeffrey Dee title Principal  William  Jacqueline Herbein Principal Bass Trombone Chair. 
name Craig Knox title Principal  Dr Mary Ann Craig Chair. 
name James Benoit title Principal  Barbara Weldon Chair. name Christopher Allen title Associate Principal. 
name Jeremy Branson title Associate Principal. name Christopher Allen title. name Shawn Galvin title 2425 Season Musician. 
name Rodrigo Ojeda title Mr  Mrs Benjamin F Jones III Guest"
"What is the role of Alexandra Lee in the Pittsburgh Symphony Orchestra?","Alexandra Lee is an assistant stage manager for the Pittsburgh Symphony Orchestra."
"Who is the Cello of the Pittsburgh Symphony Orchestra?","Kathleen Melucci is the Principal Cello of the Pittsburgh Symphony Orchestra."
"What is the role of Yun-Ya Lo in the Pittsburgh Symphony Orchestra?","Yun-Ya Lo is a conductor who has worked with the Pittsburgh Symphony Orchestra."
"Who is the HaleyFesq Cello Chair of the Pittsburgh Symphony Orchestra?","Charlie Powers"
"What is the role of Charlie Powers in the Pittsburgh Symphony Orchestra?","Charlie Powers is the Principal Pops conductor of the Pittsburgh Symphony Orchestra. He had his first concert in October 2020 during the COVID19 pandemic and his first in-person concert in summer of 2021 at Hartwood Acres. The Pittsburgh Symphony is committed to diversity, equity, accessibility, and inclusion, and Powers has been involved in community engagement programs such as the Lift Every Voice concert and SensoryFriendly concerts. The orchestra offers the Paul J Ross Fellowship, a two-year preprofessional program named in honor of the"
"Who is the Cello of the Pittsburgh Symphony Orchestra?","Kathleen Melucci is the Principal Cello of the Pittsburgh Symphony Orchestra."
"What is the role of Karissa Shivone in the Pittsburgh Symphony Orchestra?","Karissa Shivone is not mentioned in the provided text."
"Who are the Cello of the Pittsburgh Symphony Orchestra?","The Pittsburgh Symphony Orchestra's cello section includes Kathleen Melucci (Principal Cello), Jonathan Tortolano (Assistant Principal Cello), Paula Tuttle, Joseph A Biskoff Jr, Elisa Kohanski."
"Who is the Cello of the Pittsburgh Symphony Orchestra?","Kathleen Melucci is the Principal Cello of the Pittsburgh Symphony Orchestra."
"Who is the Bass Principal of the Pittsburgh Symphony Orchestra?","The Bass Principal of the Pittsburgh Symphony Orchestra is Philip VanOuse."
"What is the role of Nicholas Myers in the Pittsburgh Symphony Orchestra?","Nicholas Myers is a conductor who has worked with the Pittsburgh Symphony Orchestra. He has conducted various programs and collaborated with artists such as Yo-Yo Ma, Itzhak Perlman, and Lang Lang. He has also been involved in community engagement initiatives like the Music for the Spirit program. However, there is no specific mention of him having a permanent position or title within the organization."
"Who is the Bass Associate Principal of the Pittsburgh Symphony Orchestra?","The Bass Associate Principal of the Pittsburgh Symphony Orchestra is Jonathan Tortolano."
"What is the role of Brandon McLean in the Pittsburgh Symphony Orchestra?","Brandon McLean is the Associate Conductor of the Pittsburgh Symphony Orchestra."
"Who is the Bass of the Pittsburgh Symphony Orchestra?","The Bass position in the Pittsburgh Symphony Orchestra is currently vacant."
